Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description;;;;;
"ENO2,""YHR174W"",""cytosol"",""3261.82"",""467.639"",""cytosol"",""631.578"",""cytosol"",""2673.17"",""cytosol"",""502.3"",""cytosol"",""88.5702"",""cytosol"",""3267.78"",""1"",""0"",""766.48"",""cytosol"",""3267.78"",""1"",""0"",""325.49"",""cytosol"",""3261.82"",""1"",""0"","""",""cytosol"",""cytosol"",""3726.21"",""1.14237"",""0"",""804.965"",""Enolase II, a phosphopyruvate hydratase that catalyzes the conversion of 2-phosphoglycerate to phosphoenolpyruvate during glycolysis and the reverse reaction during gluconeogenesis";" expression is induced in response to glucose""";;;;
"ENT4,""YLL038C"",""cytosol"",""42.64"",""8.60964"",""cytosol"",""43.0696"",""cytosol"",""28.4535"",""cytosol"",""68.051"",""cytosol"",""39.4258"",""cytosol"",""38.23"",""0.89"",""0"",""14.04"",""cytosol"",""34.14"",""0.8"",""0"",""6.86"",""cytosol"",""33.23"",""0.77"",""0"","""",""cytosol"",""cytosol"",""43.9816"",""1.03125"",""0"",""7.32147"",""Protein of unknown function, contains an N-terminal epsin-like domain";" proposed to be involved in the trafficking of Arn1p in the absence of ferrichrome""";;;;
"ERB1,""YMR049C"",""cytosol"",""22.6"",""4.86245"",""nucleolus"",""124.97"",""nucleus,nucleolus"",""78.3698"",""nuclear periphery"",""44.0215"",""nucleolus,nuclear periphery"",""43.9645"",""cytosol"",""19.74"",""0.87"",""0"",""8.56"",""cytosol"",""24.28"",""1.07"",""0"",""10.23"",""cytosol"",""19.74"",""0.87"",""0"","""",""cytosol"",""cytosol"",""24.1128"",""1.06682"",""0"",""3.99753"",""Constituent of 66S pre-ribosomal particles, forms a complex with Nop7p and Ytm1p that is required for maturation of the large ribosomal subunit"; required for maturation of the 25S and 5.8S ribosomal RNAs;" homologous to mammalian Bop1""";;;
"ERG8,""YMR220W"",""cytosol"",""54.73"",""14.819"",""cytosol"",""88.9505"",""cytosol"",""21.7276"",""cytosol"",""150.534"",""cytosol"",""65.3877"",""cytosol"",""53.33"",""0.97"",""0"",""21.76"",""cytosol"",""45.46"",""0.83"",""0"",""6.34"",""cytosol"",""39.25"",""0.71"",""0"","""",""cytosol"",""cytosol"",""49.9274"",""0.912165"",""0"",""10.7214"",""Phosphomevalonate kinase, an essential cytosolic enzyme that acts in the biosynthesis of isoprenoids and sterols, including ergosterol, from mevalonate""";;;;;
"ERR2,""YPL281C"",""cytosol"",""19.78"",""4.53312"","""","""","""","""","""","""","""","""",""cytosol"",""13.6"",""0.68"",""0"",""5.92"",""cytosol"",""17.09"",""0.86"",""0"",""3.7"",""cytosol"",""13.51"",""0.68"",""0"","""",""cytosol"",""cytosol"",""19.2351"",""0.972018"",""0"",""2.4"",""Protein of unknown function, has similarity to enolases""";;;;;
"ERR3,""YMR323W"",""cytosol"",""28.38"",""17.239"",""cytosol"",""122.938"",""missing"","""",""missing"","""",""#N/A"","""",""cytosol"",""32.86"",""1.15"",""0"",""25.52"",""cytosol"",""24.09"",""0.84"",""0"",""6.56"",""cytosol"",""27.59"",""0.97"",""0"","""",""cytosol"",""cytosol"",""24.8954"",""0.87701"",""0"",""6.42663"",""Protein of unknown function, has similarity to enolases""";;;;;
"ERV15,""YBR210W"",""cytosol"",""18.64"",""4.55594"",""ER"",""43.2004"",""ER,vacuole"",""15.0013"",""below threshold"",""65.4405"",""below threshold"",""24.5632"",""cytosol"",""19.13"",""1.02"",""0"",""6.57"",""cytosol"",""15.14"",""0.81"",""0"",""2.5"",""cytosol"",""17.84"",""0.95"",""0"","""",""cytosol"",""cytosol"",""15.8738"",""0.8513"",""0"",""2.18539"",""Protein involved in export of proteins from the endoplasmic reticulum, has similarity to Erv14p""";;;;;
"ESL1,""YIL151C"",""cytosol"",""19.94"",""4.14372"",""punctate,nucleus"",""48.6243"",""nucleus"",""19.0917"",""ambiguous"",""26.9838"",""#N/A"",""0"",""cytosol"",""19.27"",""0.96"",""0"",""6.58"",""cytosol"",""20.38"",""1.02"",""0"",""5.27"",""cytosol"",""16.83"",""0.84"",""0"","""",""cytosol"",""cytosol"",""22.8935"",""1.14738"",""0"",""2.9586"",""Putative protein of unknown function, predicted to contain a PINc domain""";;;;;
"ETP1,""YHL010C"",""cytosol"",""19.1"",""5.07771"",""cytosol"",""67.9449"",""cytosol"",""19.1104"",""below threshold"",""53.1869"",""cytosol"",""31.0354"",""cytosol"",""19.95"",""1.04"",""0"",""5.92"",""cytosol"",""22.64"",""1.18"",""0"",""3.85"",""cytosol"",""17.87"",""0.93"",""0"","""",""cytosol"",""cytosol"",""22.3225"",""1.1684"",""0"",""3.58356"",""Putative protein of unknown function that is required for growth on ethanol";" contains a zinc finger region and has homology to human BRAP2, which is a cytoplasmic protein that binds nuclear localization sequences""";;;;
"FAR11,""YNL127W"",""cytosol"",""22.11"",""5.32317"",""cytosol"",""53.3839"",""missing"",""22.4511"",""punctate,mitochondria"","""",""cytosol"",""36.2424"",""cytosol"",""22.52"",""1.01"",""0"",""8.66"",""cytosol"",""26.18"",""1.18"",""0"",""5.17"",""cytosol"",""24.48"",""1.1"",""0"","""",""cytosol"",""cytosol"",""25.0499"",""1.13278"",""0"",""3.19361"",""Protein involved in recovery from cell cycle arrest in response to pheromone, in a Far1p-independent pathway"; interacts with Far3p, Far7p, Far8p, Far9p, and Far10p;" has similarity to the N- and C-termini of N. crassa HAM-2""";;;
"FAR7,""YFR008W"",""cytosol"",""25.96"",""5.85221"",""cytosol"",""63.9831"",""cytosol"",""19.126"",""below threshold"",""59.9111"",""below threshold"",""27.4296"",""cytosol"",""30.04"",""1.15"",""0"",""11.06"",""cytosol"",""17.97"",""0.69"",""0"",""5.12"",""cytosol"",""22.59"",""0.87"",""0"","""",""cytosol"",""cytosol"",""22.1015"",""0.851152"",""0"",""3.19428"",""Protein involved in recovery from cell cycle arrest in response to pheromone, in a Far1p-independent pathway";" interacts with Far3p, Far8p, Far9p, Far10p, and Far11p""";;;;
"FAS1,""YKL182W"",""cytosol"",""24.24"",""6.42887"","""","""","""","""","""","""","""","""",""punctate"","""","""",""0"","""",""cytosol"",""28.01"",""1.15"",""0"",""5.08"",""cytosol"",""19.32"",""0.79"",""0"","""",""punctate"",""cytosol"",""29.3984"",""1.21266"",""0"",""5.43112"",""Beta subunit of fatty acid synthetase, which catalyzes the synthesis of long-chain saturated fatty acids";" contains acetyltransacylase, dehydratase, enoyl reductase, malonyl transacylase, and palmitoyl transacylase activities""";;;;
"FAS2,""YPL231W"",""cytosol"",""519.37"",""134.626"",""cytosol"",""417.988"",""cytosol"",""379.52"",""cytosol"",""168.951"",""#N/A"",""0"",""cytosol"",""798.47"",""1.53"",""1"",""256.88"",""cytosol"",""414.92"",""0.79"",""0"",""107.76"",""cytosol"",""387.45"",""0.74"",""0"","""",""cytosol"",""cytosol"",""502.878"",""0.968227"",""0"",""84.2228"",""Alpha subunit of fatty acid synthetase, which catalyzes the synthesis of long-chain saturated fatty acids"; contains beta-ketoacyl reductase and beta-ketoacyl synthase activities;" phosphorylated""";;;
"FBA1,""YKL060C"",""cytosol"",""3740.95"",""540.055"",""cytosol"",""327.937"",""missing"",""22.367"",""cytosol"",""118.855"",""#N/A"","""",""cytosol"","""","""",""0"","""",""cytosol"",""3726.2"",""0.99"",""0"",""453.34"",""cytosol"",""3740.95"",""1"",""0"","""",""cytosol"",""cytosol"",""3267.78"",""0.873515"",""0"",""227.508"",""Fructose 1,6-bisphosphate aldolase, required for glycolysis and gluconeogenesis"; catalyzes conversion of fructose 1,6 bisphosphate to glyceraldehyde-3-P and dihydroxyacetone-P;" locates to mitochondrial outer surface upon oxidative stress""";;;
"FBP26,""YJL155C"",""cytosol"",""29.75"",""7.25441"",""cytosol"",""76.7619"",""cytosol"",""32.2423"",""cytosol"",""0"",""cytosol"",""37.9473"",""cytosol"",""49.63"",""1.66"",""1"",""16.48"",""cytosol"",""32.31"",""1.08"",""0"",""5.64"",""cytosol"",""54.4"",""1.82"",""1"","""",""cytosol"",""cytosol"",""41.4151"",""1.39159"",""1"",""7.21247"",""Fructose-2,6-bisphosphatase, required for glucose metabolism""";;;;;
"FES1,""YBR101C"",""cytosol"",""95.12"",""26.3274"",""cytosol"",""100.302"",""nucleus"",""90.5252"",""cytosol"",""146.702"",""#N/A"",""0"",""cytosol"",""87.05"",""0.91"",""0"",""25.96"",""cytosol"",""106.41"",""1.11"",""0"",""20.58"",""cytosol"",""123.39"",""1.29"",""0"","""",""cytosol"",""cytosol"",""97.2493"",""1.0223"",""0"",""14.8293"",""Hsp70 (Ssa1p) nucleotide exchange factor, cytosolic homolog of Sil1p, which is the nucleotide exchange factor for BiP (Kar2p) in the endoplasmic reticulum""";;;;;
"FIG4,""YNL325C"",""cytosol"",""19.55"",""5.60943"",""cytosol"",""39.6131"",""cytosol"",""20.5012"",""below threshold"",""8.99098"",""below threshold"",""22.571"",""cytosol"",""24.94"",""1.27"",""0"",""8.02"",""cytosol"",""18.72"",""0.95"",""0"",""3.83"",""cytosol"",""19.15"",""0.97"",""0"","""",""cytosol"",""cytosol"",""18.6795"",""0.955071"",""0"",""2.16688"",""Phosphatidylinositol 3,5-bisphosphate (PtdIns[3,5]P) phosphatase"; required for efficient mating and response to osmotic shock; physically associates with and regulated by Vac14p;" contains a SAC1-like domain""";;
"FMP27,""YLR454W"",""cytosol"",""21.75"",""4.22032"",""punctate"",""54.6189"",""punctate"",""14.7213"",""below threshold"",""30.5437"",""below threshold"",""23.9206"",""cytosol"",""23"",""1.05"",""0"",""8.31"",""cytosol"",""25.08"",""1.15"",""0"",""5.76"",""cytosol"",""24.05"",""1.1"",""0"","""",""cytosol"",""cytosol"",""28.625"",""1.31555"",""0"",""2.95384"",""Putative protein of unknown function";" the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies""";;;;
"FMS1,""YMR020W"",""cytosol"",""22.26"",""5.77304"",""ER"",""79.469"",""vacuole"",""21.4856"",""below threshold"",""20.6882"",""#N/A"",""20.6106"",""cytosol"",""32.3"",""1.45"",""1"",""15.09"",""cytosol"",""22.2"",""0.99"",""0"",""5.04"",""cytosol"",""25.42"",""1.14"",""0"","""",""cytosol"",""cytosol"",""21.3211"",""0.957427"",""0"",""3.96817"",""Polyamine oxidase, converts spermine to spermidine, which is required for the essential hypusination modification of translation factor eIF-5A";" also involved in pantothenic acid biosynthesis""";;;;
"FOL2,""YGR267C"",""cytosol"",""52.81"",""13.8959"",""cytosol"",""197.887"",""cytosol"",""50.5674"",""cytosol"",""291.535"",""cytosol"",""60.7517"",""cytosol"",""36.87"",""0.69"",""0"",""20.72"",""cytosol"",""17.75"",""0.33"",""0"",""10.01"",""cytosol"",""31.17"",""0.59"",""0"","""",""cytosol"",""cytosol"",""61.5274"",""1.16502"",""0"",""8.384"",""GTP-cyclohydrolase I, catalyzes the first step in the folic acid biosynthetic pathway""";;;;;
"FOL3,""YMR113W"",""punctate:cytosol"",""28.92"",""6.76517"",""cytosol"",""86.7877"",""cytosol"",""23.0895"",""cytosol"",""129.979"",""#N/A"",""0"",""punctate.cytosol"",""33.42"",""1.15"",""0"",""12.44"",""punctate.cytosol"",""31.9"",""1.1"",""0"",""4.85"",""punctate,cytosol"",""30.57"",""1.05"",""0"","""",""punctate:cytosol"",""punctate:cytosol"",""30.804"",""1.06462"",""0"",""4.47779"",""Dihydrofolate synthetase, involved in folic acid biosynthesis";" catalyzes the conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis""";;;;
"FPK1,""YNR047W"",""cytosol"",""29.71"",""9.13558"",""cytosol,punctate"",""61.9157"",""cytosol"",""29.7575"",""cytosol"",""60.5883"",""#N/A"",""0"",""cytosol"","""","""",""0"","""",""cytosol"","""","""",""0"","""",""cytosol"","""","""","""","""",""cytosol"",""cytosol"","""","""",""0"","""",""Ser/Thr protein kinase that regulates the putative phospholipid translocases Lem3p-Dnf1p/Dnf2p"; phosphorylates and inhibits upstream inhibitory kinase, Ypk1p;" localizes to the cytoplasm, early endosome/TGN compartments, and plasma membrane""";;;
"FPR1,""YNL135C"",""cytosol"",""179.02"",""51.6519"",""cytosol"",""402.289"",""cytosol"",""252.669"",""cytosol"",""49.5268"",""#N/A"",""0"",""cytosol"",""220.81"",""1.23"",""0"",""82.86"",""cytosol"",""213.62"",""1.19"",""0"",""27.92"",""cytosol"",""170.78"",""0.95"",""0"","""",""cytosol"",""cytosol"",""162.41"",""0.907179"",""0"",""30.4815"",""Peptidyl-prolyl cis-trans isomerase (PPIase), binds to the drugs FK506 and rapamycin";" also binds to the nonhistone chromatin binding protein Hmo1p and may regulate its assembly or function""";;;;
"FRA1,""YLL029W"",""cytosol"",""67.2"",""17.1994"",""vacuole membrane"",""64.1919"",""below threshold"",""56.1956"",""vacuole membrane"",""82.18"",""#N/A"",""0"",""cytosol"","""","""",""0"","""",""cytosol"","""","""",""0"","""",""nucleus"","""","""","""","""",""cytosol"",""cytosol"","""","""",""0"","""",""Protein involved in negative regulation of transcription of iron regulon"; forms an iron independent complex with Fra2p, Grx3p, and Grx4p; cytosolic;" mutant fails to repress transcription of iron regulon and is defective in spore formation""";;
"FRE1,""YLR214W"",""cytosol"",""20.74"",""7.80533"",""ER,vacuole"",""45.1714"",""vacuole"",""20.7937"",""below threshold"",""15.748"",""#N/A"",""21.1305"",""cytosol"",""24.91"",""1.2"",""0"",""20.73"",""cytosol"",""22.1"",""1.06"",""0"",""7.95"",""cytosol"",""19.68"",""0.94"",""0"","""",""cytosol"",""cytosol"",""16.8012"",""0.809762"",""0"",""3.53453"",""Ferric reductase and cupric reductase, reduces siderophore-bound iron and oxidized copper prior to uptake by transporters";" expression induced by low copper and iron levels""";;;;
"FRS2,""YFL022C"",""cytosol"",""63.53"",""15.3262"",""cytosol"",""315.552"",""cytosol"","""",""missing"",""172.034"",""cytosol"",""59.9766"",""cytosol"",""97.51"",""1.53"",""1"",""38.39"",""cytosol"",""71.61"",""1.12"",""0"",""14.55"",""cytosol"",""61.01"",""0.96"",""0"","""",""cytosol"",""cytosol"",""76.2251"",""1.19971"",""0"",""8.54473"",""Alpha subunit of cytoplasmic phenylalanyl-tRNA synthetase, forms a tetramer with Frs1p to form active enzyme";" evolutionarily distant from mitochondrial phenylalanyl-tRNA synthetase based on protein sequence, but substrate binding is similar""";;;;
"FSH2,""YMR222C"",""cytosol"",""44.5"",""11.988"",""cytosol"",""123.532"",""cytosol"",""42.9604"",""cytosol"",""141.328"",""cytosol"",""60.9629"",""cytosol"",""48.13"",""1.08"",""0"",""15.36"",""cytosol"",""37.34"",""0.83"",""0"",""8.4"",""cytosol"",""49.66"",""1.11"",""0"","""",""cytosol"",""cytosol"",""42.2257"",""0.948714"",""0"",""7.82679"",""Putative serine hydrolase that localizes to the cytoplasm";" sequence is similar to S. cerevisiae Fsh1p and Fsh3p and the human candidate tumor suppressor OVCA2""";;;;
"FUN12,""YAL035W"",""cytosol"",""282.66"",""64.0709"",""cytosol"",""228.864"",""cytosol"",""160.501"",""cytosol"",""174.84"",""cytosol"",""73.2946"",""cytosol"",""311.4"",""1.1"",""0"",""106.62"",""cytosol"",""311.97"",""1.1"",""0"",""52.87"",""cytosol"",""167.86"",""0.59"",""0"","""",""cytosol"",""cytosol"",""314.328"",""1.11199"",""0"",""42.8839"",""GTPase, required for general translation initiation by promoting Met-tRNAiMet binding to ribosomes and ribosomal subunit joining";" homolog of bacterial IF2""";;;;
"FYV1,""YDR024W"",""cytosol"",""24.98"",""6.54242"","""","""","""","""","""","""","""","""",""cytosol"",""19.1"",""0.76"",""0"",""6.22"",""cytosol"",""21.28"",""0.85"",""0"",""2.88"",""cytosol"",""21.15"",""0.84"",""0"","""",""cytosol"",""cytosol"",""25.6828"",""1.02781"",""0"",""3.57222"",""Dubious open reading frame, unlikely to encode a protein"; not conserved in closely related Saccharomyces species;" mutation decreases survival upon exposure to K1 killer toxin""";;;
"FYV8,""YGR196C"",""cytosol"",""328.26"",""87.5249"",""cytosol,bud"",""57.6152"",""cytosol"",""27.0193"",""punctate,bud neck"",""37.8164"",""cytosol"",""41.8966"",""cytosol"",""284.25"",""0.86"",""0"",""108.8"",""cytosol"",""328.26"",""1"",""0"",""69.52"",""cytosol"",""171.53"",""0.52"",""0"","""",""cytosol"",""cytosol"",""402.848"",""1.22719"",""0"",""86.7563"",""Protein of unknown function, required for survival upon exposure to K1 killer toxin""";;;;;
"GAD1,""YMR250W"",""cytosol"",""45.08"",""18.6765"",""cytosol"",""218.375"",""cytosol"",""42.9743"",""cytosol"",""207.891"",""cytosol"",""57.5329"",""cytosol"",""56.23"",""1.24"",""0"",""34.33"",""cytosol"",""50.6"",""1.12"",""0"",""11.38"",""cytosol"",""125.61"",""2.78"",""1"","""",""cytosol"",""cytosol"",""47.7103"",""1.05823"",""0"",""13.6771"",""Glutamate decarboxylase, converts glutamate into gamma-aminobutyric acid (GABA) during glutamate catabolism";" involved in response to oxidative stress""";;;;
"GAL4,""YPL248C"",""cytosol"",""19.46"",""4.59473"",""punctate,nucleus"",""49.7374"",""punctate,nucleus"",""28.6393"",""nucleus"",""44.6252"",""punctate"",""32.886"",""cytosol"",""16.28"",""0.83"",""0"",""6.41"",""cytosol"",""18.91"",""0.97"",""0"",""4.05"",""cytosol"",""15.64"",""0.8"",""0"","""",""cytosol"",""cytosol"",""17.537"",""0.900975"",""0"",""3.09257"",""DNA-binding transcription factor required for the activation of the GAL genes in response to galactose";" repressed by Gal80p and activated by Gal3p""";;;;
"GCD1,""YOR260W"",""cytosol"",""75.78"",""16.5717"",""cytosol"",""95.4468"",""cytosol"",""15.5618"",""below threshold"",""86.0244"",""cytosol"",""42.4776"",""cytosol"",""66.21"",""0.87"",""0"",""20.34"",""cytosol"",""81.85"",""1.08"",""0"",""10.95"",""cytosol"",""41.1"",""0.54"",""0"","""",""cytosol"",""cytosol"",""81.3224"",""1.07298"",""0"",""12.6601"",""Gamma subunit of the translation initiation factor eIF2B, the guanine-nucleotide exchange factor for eIF2"; activity subsequently regulated by phosphorylated eIF2;" first identified as a negative regulator of GCN4 expression""";;;
"GCD7,""YLR291C"",""punctate, cytosol"",""78.38"",""20.8251"",""cytosol"",""95.9672"",""cytosol,punctate"",""53.2942"",""cytosol"",""100.875"",""cytosol"",""41.6793"",""punctate, cytosol"",""60.95"",""0.77"",""0"",""19.9"",""cytosol"","""","""",""0"","""",""cytosol"","""","""","""","""",""punctate, cytosol"",""punctate, cytosol"",""70.029"",""0.893322"",""0"",""10.1521"",""Beta subunit of the translation initiation factor eIF2B, the guanine-nucleotide exchange factor for eIF2"; activity subsequently regulated by phosphorylated eIF2;" first identified as a negative regulator of GCN4 expression""";;;
"GCN1,""YGL195W"",""cytosol"",""139.91"",""47.7043"",""cytosol"",""201.959"",""cell periphery,bud neck"",""62.8312"",""cytosol"",""193.284"",""cytosol"",""66.533"",""cytosol"",""130.18"",""0.93"",""0"",""61.63"",""cytosol"",""127.67"",""0.91"",""0"",""22.57"",""cytosol"",""73.05"",""0.52"",""-1"","""",""cytosol"",""cytosol"",""168.43"",""1.20373"",""0"",""25.1956"",""Positive regulator of the Gcn2p kinase activity, forms a complex with Gcn20p";" proposed to stimulate Gcn2p activation by an uncharged tRNA""";;;;
"GCN2,""YDR283C"",""cytosol"",""22.1"",""4.84429"",""cytosol"",""58.0209"",""cytosol"",""21.8843"",""below threshold"",""65.4396"",""cytosol"",""44.5616"",""cytosol"",""23.85"",""1.07"",""0"",""7.39"",""cytosol"",""23.37"",""1.05"",""0"",""3.43"",""cytosol"",""21.45"",""0.97"",""0"","""",""cytosol"",""cytosol"",""27.7495"",""1.25534"",""0"",""3.53215"",""Protein kinase, phosphorylates the alpha-subunit of translation initiation factor eIF2 (Sui2p) in response to starvation"; activated by uncharged tRNAs and the Gcn1p-Gcn20p complex;" contributes to DNA damage checkpoint control""";;;
"GCN20,""YFR009W"",""cytosol"",""137.14"",""36.4438"",""cytosol"",""180.932"",""cytosol"",""125.12"",""cytosol"",""228.386"",""cytosol"",""64.4923"",""cytosol"",""150.09"",""1.09"",""0"",""63.24"",""cytosol"",""144.22"",""1.05"",""0"",""22.72"",""cytosol"",""87.72"",""0.63"",""0"","""",""cytosol"",""cytosol"",""162.349"",""1.1837"",""0"",""33.7132"",""Positive regulator of the Gcn2p kinase activity, forms a complex with Gcn1p";" proposed to stimulate Gcn2p activation by an uncharged tRNA""";;;;
"GCN3,""YKR026C"",""cytosol"",""41.04"",""11.3222"",""cytosol"",""95.2229"",""cytosol"",""60.3042"",""cytosol"",""183.659"",""cytosol"",""47.7294"",""cytosol"",""36.52"",""0.88"",""0"",""10.62"",""cytosol"",""34.63"",""0.84"",""0"",""6.74"",""cytosol"",""31.11"",""0.75"",""0"","""",""cytosol"",""cytosol"",""36.0594"",""0.878528"",""0"",""6.17647"",""Alpha subunit of the translation initiation factor eIF2B, the guanine-nucleotide exchange factor for eIF2"; activity subsequently regulated by phosphorylated eIF2;" first identified as a positive regulator of GCN4 expression""";;;
